"Id","Label"
"160491337","yanjugeorge"
"160525840","Owy_xy"
"161260155","sevon_dejana"
"161326741","bptcrown"
"16149307","mexim"
"161707908","Brownnzugar"
"162017139","ladivakokkie"
"162040523","gal_missy"
"162422313","DUNKLORD"
"16262733","akhilak"
"16269666","Bossip"
"162799788","MatthewOhio"
"163340097","Sam_tams"
"163458820","toluwanimie"
"16348549","ONECampaign"
"163526029","B0LAJI"
"163881298","seentiya"
"16396046","deoluakinyemi"
"16402135","BabsBurton"
"164080757","T_raine"
"16429861","ClifSoulo"
"164477807","splashmusik"
"16448277","radiopalmwine"
"16448939","dirtyhiphophead"
"164585495","OKShorty1"
"164819069","deolaadesanya"
"16504257","Nnedi"
"165129558","liashel"
"16517337","jeremyweate"
"165175474","sexxymoo"
"16542558","staffordmasie"
"165503134","ARECHOH"
"16567572","calvinwilliams3"
"1658687670","shaR_Rone"
"16589206","wikileaks"
"16611901","naijand"
"166224303","maji9ce"
"16624525","mar3e"
"166288568","bawsee_laydee"
"16632084","cartacapital"
"166950750","Nnemaniac"
"167109785","tobydeeloc"
"167317608","demiedee"
"167779628","its_senator"
"168190737","damyshow"
"168392292","chudi03"
"168881288","nairapark"
"16903330","Ogala"
"169095851","olajumokegiwa"
"169106814","quintdee"
"169510961","Fels77"
"169548153","oxygenebar"
"16959340","antitheistangie"
"16995728","pdbraide"
"17141637","adesojiadegbulu"
"171820892","dapoadelanwa_01"
"171924481","amintin"
"172302796","tobismyth"
"172683434","itsAduke"
"172841310","coastgrind"
"17345500","purefoyAMEBO"
"173505551","vinahvee"
"173580066","toronto_rt"
"173796066","Chubbclef"
"174445372","DJcrosscross"
"175129274","tayomouthed"
"175428536","popaholic20"
"175472678","littleville"
"175757877","atomquietmoney"
"17576761","delola"
"175794334","Iamsamayo"
"175877087","KingChekwus"
"176200451","lanskyleone"
"176218085","gboukzi"
"176498315","mayorboss"
"176761392","Lemo93"
"17680235","mokhathi"
"177202984","sleekyvicky"
"177896897","MynaMAZ"
"177961690","Nana_Diamonds"
"178056306","Miz_YoYaDe"
"17833643","Abdul_Kaque"
"17855968","tommymiles"
"178703710","YBaba_kes"
"17876856","Queenbee_xox"
"17902256","olajidebello"
"179258225","jasmynshleek"
"180495712","hitmankunlecole"
"180525425","teema_smalls"
"18094952","seyitaylor"
"181706773","JhoDare"
"181947883","IsraelinNigeria"
"181974921","tgrems"
"181989356","crazeclown"
"182098962","nuhmberry"
"18239816","lawwyy"
"182411325","tahreey"
"182812952","9jahiphopmusic"
"183528964","wizkitty"
"18378475","Ebuka"
"18424289","AJELive"
"18432855","btnafas7oria"
"18446434","neyonx02"
"184583680","fraizerdee"
"18511475","TalibKweli"
"185218985","romeabout"
"18610936","BunBTrillOG"
"186462716","jumurke"
"18650093","pressfreedom"
"186542632","chung_li_tan"
"187819477","Ebironke"
"187956672","nikkymandy"
"188435132","spikedspartan"
"188485046","Shadey_jewel"
"188539577","Asa_official"
"188670717","TolaOnii"
"188693145","eeshamoh"
"18921341","dayhor"
"189567335","sleekybarby"
"189838969","Deen_Wolverine"
"190209490","Myklench"
"190485990","talkofnaija"
"191284758","taynement"
"191500854","jUsT_hOcH"
"19157308","twonaira"
"191668656","jikason"
"191796526","femkevanzeijl"
"191962314","BunnyMitchie"
"192159931","Abbiediva"
"192624897","CleanCold"
"193627940","willadebo"
"193638003","ziggymafia"
"193750597","Squadrondavid"
"193824415","Nyta_cares"
"194613956","nitrojide"
"194619921","seyimarcus"
"19468168","drgoddess"
"194908729","ODBye"
"194936024","M3tafour"
"194939201","Lamide_"
"195170108","hafsyhkt"
"195438871","uzyone"
"195828613","helltridax"
"19610196","projektcancer"
"196332309","OsizUrUnkle"
"196555389","zayhus07"
"196628669","SPEAKYOURMINDD"
"197180432","blaise9ja"
"199481637","TrendsLagos"
"199577044","Queen_Of_Deen"
"200817178","lori_4chime"
"201482291","AboutLagos"
"201775493","Quddus_007"
"20231056","follykrypton"
"203017516","Itsmz_sally"
"203676335","OperationLeakS"
"203982871","IamFLIPDEE"
"204257442","ceamug2"
"204358445","Jacy_luff"
"204481211","nairaland"
"204915779","kpozo4"
"205467530","gsalaja"
"20577920","Iceprincezamani"
"206082656","Vslim4real"
"206116022","kwamztohbad"
"207497347","official_thelma"
"207525131","acoustic_geri"
"207873178","mickyymyke"
"209864871","Mss_Ummii"
"210524152","t_otedola"
"211422004","nelsonbadguy"
"21147327","Faaridah"
"211676047","kshalilu"
"212022340","akpan_ini"
"21208377","MrSleevesUp"
"212247186","zxahra"
"212494307","alkayy"
"212973087","chunkymark"
"21303464","alykhansatchu"
"213873396","DamiTalkCity"
"21474245","darey"
"215776429","tosynadetola"
"216313155","olawalekorede"
"216331785","trafficbutter"
"216349162","ogechukwukanma"
"217046870","favstar_pop"
"21854392","b2datj"
"21870087","deejaygfunk"
"219344992","achumzee"
"219447640","richaluma"
"219468289","iaaazcom"
"219561659","MzRolands"
"219955152","greggihenyen"
"22059388","elrufai"
"220675610","Ubinsbaba"
"22086481","TinieTempah"
"221320426","HerroyalGAGAnes"
"221540134","Walebajo"
"221636372","Hebracadabra"
"221740705","BlaQoQain"
"222471144","exiledsurfer"
"222534214","amarachimex"
"222556547","makus12"
"223378076","Eformah"
"223759518","loladesue"
"223901025","ovigeezy"
"225618759","kishkafka"
"225734827","trizzyrozzay"
"22674719","MissMarvie"
"227604907","TelegraphNG"
"22775900","ronkelawal"
"227996244","sogonathan"
"228374107","Marmyla"
"22843279","BLVE"
"228786770","ms_xouxu"
"229130023","bossikeh"
"229719189","deveed1"
"229786844","Narciaa"
"229949753","towbhi"
"229951631","PastorFemiPaul"
"230119308","tkbills"
"230243182","dkoko1"
"230524972","mjtobad"
"230542479","Gongon01"
"23123804","Chykay"
"23137747","gbengasesan"
"231416608","funkeakindele"
"23377569","ogundamisi"
"234924124","ajala_alaja_nla"
"235096285","skilful_laykon"
"235107338","kennieoni"
"235421014","bononline2011"
"23584333","toluogunlesi"
"236891946","AJStream"
"237214535","milez411"
"237679195","amebortalk"
"23803478","laydeeedee"
"239422039","eltriola"
"23977365","IkayHargley"
"23981684","deejay3k"
"240002233","IkpebaOfficial"
"24001818","gidilounge"
"240295983","bimbobass"
"24044209","BootsRiley"
"24291371","MobilePunch"
"243100541","FS_HoustonTX"
"243349723","Karimhafez90"
"243834483","RevNunnWisdom"
"243882931","UdensonCaldbeck"
"244057413","jumokejojo"
"244423693","AtweetForAllah"
"245358387","opemson"
"246526116","Oxbourn"
"24677405","Derpney"
"247017874","Butterflyrabo"
"24720356","noksdboss"
"24785274","djbuzzle"
"24861904","Playm8z"
"24940986","gaffychic"
"24970783","InfamousDjK"
"250365695","censorednewsnow"
"250383487","naijareview"
"25100611","chidiajuzie"
"252297843","03300"
"253018110","Emmysteve89"
"254832595","Net_Anon"
"25516431","richionwurah"
"25523616","sackeyprince"
"256718197","TBEN10"
"25715625","Tuvie"
"25719306","rotiwa"
"257276298","ev0_4President"
"25748883","habeelz"
"257546302","halimabubabakar"
"25787446","mrflygerian"
"25806301","arcTone"
"25868966","chakams"
"258720892","TytbonesCEO"
"259467352","eimasuen"
"26012679","shadeladipo"
"260806677","nurenic"
"26125214","DapoAwofisayo"
"263818354","donchia"
"264151199","its_osuofia"
"264629285","prestigeBABA"
"26786407","damuchi"
"26815053","sweethalos"
"26815193","Adacampbell"
"268418296","Photizorulez"
"268685274","stingGleanU"
"26936803","tegajudy"
"270592853","isolatearafada"
"27147244","iamjaybee"
"271791007","lulusgirl888"
"27238491","segundemuren"
"27407057","Akinwalexy"
"27510384","ola2njee"
"27528339","lindaikeji"
"276120124","stanleyazuakola"
"276397185","lotmanwill"
"27701905","mdemuren"
"277511885","Drealskit"
"277986881","9icelyrics"
"27803536","aginamuk"
"27818124","yayayarndiva"
"27829672","pastorpoju"
"278807387","Press_Play_"
"279636061","oluizi"
"280301523","SolomonEnilolob"
"282413659","lilma_mi"
"28550683","BizzJonez"
"289328430","TimeyinPI"
"289420613","naomirwolf"
"28968750","cpafrica"
"290043120","akinlanihun"
"29291858","damouche01"
"293930992","GiwaHabeeb"
"295006577","ifebamidele"
"29596838","NkemRocky1"
"29667224","cautionent"
"29692074","Ife_Owl"
"29705778","Wildeyekoncepts"
"298317087","tessy_tohbadt"
"29841654","chidimokeme"
"29854019","ayittey"
"299013563","BbaVideoz"
"29979814","monaeltahawy"
"30087606","obiasika"
"304312040","Tafatruth_show"
"30950587","slimtmusic"
"309691301","nosagabriel"
"31187870","majiwater"
"313196626","nollywood_buzz"
"31322556","Soundsultan"
"31480553","olalekt"
"31541065","mareeyama"
"31557157","Ebukar"
"31804412","AdeJUWON"
"31808336","endi2g"
"319651126","SirgibsonTosin"
"320214992","humbaaba86"
"32163797","Adatiqwala"
"322117748","vast_bracket"
"32359929","akanoid"
"32479339","missbeefabulous"
"32521603","Jacqxzdiva"
"32541290","mideoy"
"325530386","FKyinks"
"32660559","wizkidayo"
"32841130","george_x00"
"328667119","Anabagail"
"330517650","doncallingyour"
"33213635","SegunAke"
"332668215","Tripolitanian"
"33330809","danleety"
"33425765","yveu"
"33457510","tipceee"
"33516194","Nemeze"
"33721354","TittyWang"
"338680315","Uwani11"
"33960482","clancycnn"
"34288864","rosanwo"
"34605093","scratchbrovaman"
"34672963","SirKayOto"
"34914417","billuko"
"35058479","Olusola_Kuti"
"35164317","Mos_Hygh"
"35187957","tundeTokun"
"35191622","DemiladeR"
"35204482","missj_edozien"
"35212784","dayteaser"
"35540685","Badt_Bwoy"
"357391561","9javybz"
"35747467","iammosesfabiyi"
"35864523","kamizee"
"360141838","El9th"
"36053916","quidwise"
"360616516","Toyianno"
"36311121","Echecrates"
"364807195","Zandee3"
"36586787","tosynbucknor"
"36609592","Maynezee"
"36648798","Rakinboye"
"366803468","Adeadetunji"
"36784430","komestical"
"36889473","simplylulucious"
"369757776","engranayo"
"371240659","dhammie_caye"
"37294695","fehintolu"
"373978904","PremiumTimesng"
"37447098","IsiomaOsaje"
"37622712","odeshinabola"
"377842578","komizle"
"37784361","drawkins"
"378524501","profSoyinka"
"37909390","lexxcodi"
"37951988","anonymiss8"
"380592102","T_Bakare"
"38099117","EmmaNyra"
"38276936","fweshee"
"383403809","NaijaFollowers"
"383726233","Eddybazzo"
"38432706","timolat37"
"38445028","JadeOyatz"
"386019272","Anon_Nigeria"
"38611730","czurebeats"
"386187924","TopNaijaEvents"
"38673394","Nastiq"
"38727876","Ebong1"
"38848610","estherclimate"
"388529342","OWSLibrary"
"389672180","Miss_Dayday"
"39219600","abiodunAopara"
"39246632","JideAboderin"
"392928651","Hershey_Addict1"
"393248678","defhrules"
"39470235","BBCAfricaHYS"
"395199353","NosaAssociates"
"39546343","rotexonline"
"39546681","ignitopedia"
"397195497","mrs_carzola"
"39975533","vanguardngrnews"
"40081103","EvaAlordiah"
"40217096","Mucer4u"
"40650359","MWalida"
"40663132","Eyi_t1"
"40716197","lumidizzle"
"407945546","yahaya_ali"
"41077287","BankyW"
"41080642","raggaremi"
"41213511","faithcnn"
"412630373","gKromGH"
"41373123","ruudycruise"
"41471233","reclvse"
"41823841","iamLixRocs"
"42073555","Akinizzle"
"42081157","cutiefille007"
"42202751","Wumie"
"42247024","wepluggoodmusic"
"42288041","Chieducc"
"42295538","Ohdeebee"
"424032939","OccupierInfo"
"424755665","LydiaValch"
"42489913","brawnshuga01"
"425960981","PINS2015"
"426277947","MediaWrench"
"42660319","MrBaid3n"
"43306623","kunmila"
"43581952","olubela"
"43757214","FolACke"
"440478569","Anon0psNigeria"
"444431839","madeenah"
"44745559","kikiokeke"
"44781023","seeker401"
"44850068","odykan"
"44880158","geneginger"
"44881128","ebuoe"
"451704926","TonyT_boy"
"45224548","eLDeeTheDon"
"452828182","amb_FatimaM"
"453440834","yemidafidi"
"45388494","dapichi"
"453912228","peaceprotests"
"454047437","ocupynigeria"
"454230660","casperbaba"
"45517683","olugbenga_g"
"458604280","Dandooki"
"460237063","arinzekanene"
"46095346","Dimeji2cool"
"46246292","Amebor"
"46379828","missashior"
"46409003","idlove48"
"46613081","soti_p"
"46625367","donpretty"
"46676310","Tommyjyde"
"46751097","iAM_T_FELI_FELI"
"46757455","tonipayne"
"46758019","Africarevolt"
"46952430","Chyka457"
"47323938","eggheader"
"47393170","SharonOjong"
"47914372","happyBBB"
"47941666","deaduramilade"
"48203064","CaptDemuren"
"48297408","Maya_Andy"
"48621354","feyikemmie"
"48626061","shawlerGQ"
"48677533","Kparoskparos"
"48829013","DOLDC"
"48967953","_Saadatu"
"48973015","fozadoza"
"49055532","BONZDUDE"
"49553725","je_mc2"
"4970411","AJEnglish"
"49780532","IAMZDON"
"49811805","jejefresh"
"49957446","heymode"
"50246444","MI_Abaga"
"50258275","ik_osakioduwa"
"50269042","IamUMARIKOV"
"50309257","umaribm"
"50311338","Zeem_O"
"50604336","gbenga84"
"50656855","soundmigration"
"51003313","MacMenace_"
"51089696","femianthony"
"51112806","segunmor"
"51558305","TruNedu"
"51570812","som1twisted"
"51666386","tundekakaaki"
"51701223","MegaJayVox"
"51816066","modernghanaweb"
"52222710","_Umbrage"
"52471224","osarpong"
"52702687","Otoide_A_"
"52722194","ShadeyB"
"52745124","JWEZEE"
"52797863","azubona"
"52833129","THEBEAT999FM"
"52865265","iSPEAKMaiMIND"
"53025867","adekunle4"
"53079119","_Odutola"
"53379253","goldmisation"
"53935460","shallyflaky"
"54192732","powelljecinta"
"54535270","sageblack"
"54689047","wandealimi"
"55528721","tobidosh"
"55577810","jongambrellAP"
"55820357","DJINEE"
"55886124","SheriffBlaque"
"55896553","mosaaberizing"
"55915207","9jaRadical"
"56045805","mauleecho"
"56057014","olakib65"
"56523695","THE_Olu"
"56696460","oluwaddee"
"56835621","sinzubaba"
"56954734","segunjones"
"57145236","Deehollar"
"57264042","MistaBiee"
"57468644","4eyedmonk"
"57488375","awocelsius"
"57641060","heykins"
"57768997","Rlushy"
"57930170","TomErons"
"57939361","akinogunbiyi"
"58222479","Hazelavelie"
"58441398","talk2dele"
"58448586","Odubyldur"
"58460369","ateanucare"
"58693","carolina"
"58758905","Maytrickz"
"58766084","shizzlemanizzl"
"58795154","xplizitsouljah"
"58873858","fatloudandproud"
"59077782","cisuMpaR"
"59085798","ifybase"
"59109361","johnero"
"59208501","Qanne"
"59503113","marklittlenews"
"59611145","lebomski"
"59710915","tityboi"
"5988062","TheEconomist"
"59896854","kuluwaz"
"60088546","Princerane"
"60188694","Qamaludeen"
"60366604","mofenzo"
"60436215","PrettyEny1"
"60553797","oluwainfiniti"
"60753629","AlphaBruv"
"60856518","nigeriafilms"
"60888330","Baddessst"
"60921898","Kneeyie"
"60934360","slovak4real"
"61015623","honeydjoko"
"61187650","hakeemhal"
"61378616","TheFoxHimself"
"61730518","JYDE11"
"61831375","RuggedyBaba"
"61841952","GiDDiMiNatiSH"
"62055351","khimmypossible"
"622045531","nigerianblogger"
"6273552","MCHammer"
"62823056","Aijayy"
"63115813","mcnun"
"63165329","momo_kisses"
"63471715","tolu_b"
"63748096","ibrahimlawal"
"63797517","lilbature"
"63845653","MoCheddaH"
"64023325","oyewolzs"
"65084495","obi_stain2"
"65111900","GabrielleOkoye"
"65179973","leschique"
"65476383","twintsala"
"65727859","d3ola"
"65768612","tobystic"
"65915225","TefloNNas"
"65937237","eyo_omat"
"66557120","Boboiso"
"66816677","YKwildchild"
"66965969","NekkieLove"
"6718782","blacklooks"
"67208397","CulturalHistory"
"67465811","uchejombo"
"67684111","oforokeke"
"67888012","Realomosexy"
"67923944","JesiChun"
"68129457","Udedibia"
"68257432","Frankices"
"68357302","iMancub"
"68394977","owhreoluwa"
"684743","stonemirror"
"68504755","musdiddie"
"68650577","Yolnizzle"
"69131241","leo_pard3333"
"69271273","daily_trust"
"69669211","zhanenubian"
"69725772","VORACIOUS_TISH"
"70495599","olammide"
"70588567","disgeneration"
"70636064","opaitbaba"
"70790560","amsarlurv"
"70886494","yaswaz"
"71000948","MrRalphUNITED"
"71244110","rijiriji"
"71285905","iHateLOLs"
"71463789","Ayoanimashaun"
"71875586","kechilauren"
"72075151","ng_elites_forum"
"72276873","SkyBisi"
"72391662","dorothy_wayne"
"72905639","LoladeSowoolu"
"72916666","sophippy"
"73209707","Omon_"
"73335212","ELEVATED_MINDZ"
"73361475","bolufisher"
"73502937","Deoti"
"73526492","Sesquioxide"
"74129314","msskaren"
"74132264","iyemizi"
"74156375","okaniD3rd"
"74224191","tokietee"
"74408066","slender8"
"74416810","TitiReju"
"74453989","Flygurly_"
"74746503","pocketsweller"
"74858938","Niggydip"
"75043920","chico_lex"
"75324452","seunajayi18"
"75405246","iTsGiNoBabY"
"75781527","McGeezie"
"76296966","samuelhitmag"
"763683","afrolicious"
"76372234","WizardoflagOZ"
"76572580","lushegun"
"76836855","streetbangtv"
"76938419","shollyk"
"77276572","ESSDonli"
"77476501","ayansoladare"
"77477257","Gbemi_George"
"77788610","KillingPython"
"77943025","misskstrong"
"77998852","tosinadeda"
"78370954","fabsec"
"78459886","olayinka321"
"78706250","Ozizy"
"78754642","Zynnielle"
"78900930","dudu_duttie"
"78902447","Ice_princess20"
"79133441","LogorMarley"
"79144821","SlimMariam"
"79179999","hacemayne"
"79206101","paperboey"
"79227712","dj_daruga"
"79237207","tomkadelik"
"79286360","DaddyFaddy_"
"79447042","da_policia"
"79449809","AbangMercy"
"794808","globalvoices"
"796074","moftasa"
"79795940","Perrycurtis"
"80005351","efizeey"
"80727480","Omobadest"
"80791048","forumeditor"
"80836823","gtdaguitarman"
"80895799","seuncr8vwox"
"80912879","sj_siji"
"81132060","lannifresh"
"81327782","Playetta"
"81333681","Acedream"
"81451639","hollalaykan"
"81556449","ferari90"
"81749250","soneternal"
"81977071","WPHillbilly"
"820694","blogdiva"
"82186794","PRINCELABIB"
"82238763","Oluseyimcfunny"
"82349533","Iamshenray"
"82446392","somie_c"
"82494158","bawsegaga"
"82506582","akeGAG"
"82580276","tundedaniel"
"82896390","omonblanks"
"83121715","damiekay"
"83123257","feekybwoi"
"83164727","TheBlackHebrew_"
"83263762","deleodufuye"
"83382572","0lukayode"
"84114263","Azubbie"
"84303435","BiolaJay"
"84371102","caramelsNerd"
"8439562","streetlife"
"84407698","JOgbons"
"84680033","xeenarh"
"84692730","sir_kenayo"
"84793489","FolabiPojo"
"84825305","TheHorny_Of_Ife"
"84870256","playee77"
"85032957","YKFRESH"
"85284167","abuameenus"
"85354831","Sir_Yin"
"85359736","OPSY_AFC"
"86205200","iAmDammy"
"86270379","bolairabor"
"86328596","toptennaija"
"86347408","lanregirl"
"86685798","JigsawENT"
"86750811","hawwtie"
"86939831","la2nde"
"87011873","bambambisel"
"87736020","exothermic_kV"
"87934144","Mr_Aflo"
"88187439","DeeJayFlasha"
"88243656","Bassilos"
"88441571","safeworld4women"
"88645112","olucheye"
"88838655","Ronkethatsme"
"90237795","CTynaa"
"90480568","Lpofdnb"
"90666433","AYOTWICE"
"90945898","lolutheartist"
"9103722","bilalr"
"91205401","EniAlu"
"91292467","babywhite1"
"91542918","habeebbams"
"91770586","DJZEEZ"
"92253055","Pinky_kokolet"
"92290073","textjames"
"92301008","Miss_kuburat"
"92833573","seunfakze"
"92937067","healnigeria"
"93007856","Bee_Gang"
"93171127","Ero9ja"
"9411482","cnnireport"
"94251992","BukkieSho"
"94436181","fabuloussbee"
"94610618","eldivyn"
"95241438","coolprincee"
"95328098","CallMeHighC"
"95441708","Lordskentex"
"95664261","Chidex987"
"9576102","3arabawy"
"96547003","cell_boy"
"96824761","byoladebajo"
"96955140","Dj_fleau"
"97319253","topeesther"
"9737202","emeka_okafor"
"97436688","illwillbeats"
"97625510","miskoom"
"98386397","Luvnosa"
"98458438","svelteD"
"98494889","imoy20"
"98714165","sehyeedaht"
"99851748","ibrahimado"
